(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B07WC5BVM5,B07WC5NDH2,Penguin Chub Suit Inflatable Costume (Adult Size) Black,220074-PenguinChubSuit-Adult,56,1,0.02%,0.04%,78,2,0.03%,0.06%,91.55%,100.00%,4,0,7.14%,0.00%,$211.80,$0.00,4,0
B07VT77F4W,B07WDYN64G,Adult Cowboy Sheriff Woody Deluxe Costume Boots,100584-SheriffBoots-12/13,149,7,0.07%,0.28%,184,8,0.06%,0.24%,98.34%,71.43%,4,0,2.68%,0.00%,$271.80,$0.00,4,0
B07YGTK3FZ,B07YGS6YQB,Underboss Rick and Morty Adult Dimension Portal T-Shirt and Lounge Pants Pajama Set Multicoloured,RM0314-TShirtPantsPajamaSet-L,49,0,0.02%,0.00%,55,0,0.02%,0.00%,98.15%,0.00%,4,0,8.16%,0.00%,$119.96,$0.00,4,0
B08231Z9XF,B082315R27,"Horse Man Ugly Christmas Sweater (Adult, X-Large, Orange)",HorsermanUCS-Orange-XL,33,0,0.01%,0.00%,44,0,0.02%,0.00%,90.70%,0.00%,4,0,12.12%,0.00%,$199.96,$0.00,4,0
B083QQY4X4,B083QQDFXD,Costume Agent 90's Modern Life Button Down Shirt Blue,204089-ModernLife-3XL,34,1,0.01%,0.04%,48,1,0.02%,0.03%,86.67%,100.00%,4,0,11.76%,0.00%,$135.80,$0.00,4,0
B08JQNVQFV,B08JQMKQGV,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Red),PKPR044-PowerRangersSocks-Red,45,0,0.02%,0.00%,60,0,0.02%,0.00%,96.61%,0.00%,4,0,8.89%,0.00%,$39.80,$0.00,4,0
B08JQNVQFV,B08JQQ7PB2,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Blue),PKPR041-PowerRangersSocks-Blue,55,0,0.02%,0.00%,78,0,0.03%,0.00%,95.89%,0.00%,4,0,7.27%,0.00%,$39.80,$0.00,4,0
B08JQNVQFV,B08JRGQG3Q,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Green),PKPR042-PowerRangersSocks-Green,59,0,0.03%,0.00%,73,0,0.02%,0.00%,94.29%,0.00%,4,0,6.78%,0.00%,$39.80,$0.00,4,0
B08KHSY7PG,B08KHSY7PG,The Dude Robe Halloween Costume Bathrobe for Men - Full-Length Long Sleeve Men's Robe for Cosplay,TheDudeRobe001,70,2,0.03%,0.08%,89,2,0.03%,0.06%,84.27%,50.00%,5,2,7.14%,100.00%,$189.19,$75.22,4,1
B08KRGVQ2P,B08KR9V2CB,Ricky Trailer Park Halloween Costume Shirt White,220794-RickyShirt-2XL,14,0,0.01%,0.00%,18,0,0.01%,0.00%,93.33%,0.00%,4,0,28.57%,0.00%,$139.80,$0.00,4,0
B08KSJLP51,B08KSJS4Q2,M&M's Candy Character Full Body Adult T-Shirt Tee Red,M&M-Red-ADULT-Shirt-XL,47,1,0.02%,0.04%,76,1,0.03%,0.03%,98.44%,100.00%,4,0,8.51%,0.00%,$83.80,$0.00,4,0
B08KSJLP51,B08KSKTHSZ,M&M's Candy Character Full Body Adult T-Shirt Tee Red,M&M-Red-ADULT-Shirt-L,41,0,0.02%,0.00%,55,0,0.02%,0.00%,84.00%,0.00%,4,0,9.76%,0.00%,$83.80,$0.00,4,0
B08LMMYL27,B08LN39VSM,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-3XL,30,0,0.01%,0.00%,36,0,0.01%,0.00%,100.00%,0.00%,4,0,13.33%,0.00%,$139.80,$0.00,4,0
B08LQMJN5L,B08LQPT1PF,"Power Rangers White Costume T-Shirt(White,X-Large)",PowerRangers-White-SLShirt-XL,199,2,0.09%,0.08%,250,2,0.09%,0.06%,12.88%,0.00%,4,0,2.01%,0.00%,$79.80,$0.00,4,0
B08NTPNSL1,B08NTNKT33,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - XL,XO011MBSTV-TopGunPajamaSuit-XL,203,0,0.09%,0.00%,234,0,0.08%,0.00%,98.70%,0.00%,4,0,1.97%,0.00%,$107.96,$0.00,4,0
B08NTPNSL1,B08NTPT64G,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - L,XO011MBSTV-TopGunPajamaSuit-L,23,0,0.01%,0.00%,32,0,0.01%,0.00%,78.57%,0.00%,4,0,17.39%,0.00%,$107.96,$0.00,4,0
B08LQMJN5L,B08XJW4DB5,"Mighty Morphin Power Rangers Red Blue Yellow Pink Green Black White Blue Costume T-Shirt (Yellow, X-Large)",PowerRangers-Yellow-SLShirt-XL,163,4,0.07%,0.16%,196,4,0.07%,0.12%,28.49%,66.67%,4,0,2.45%,0.00%,$79.80,$0.00,4,0
B08LQMJN5L,B08XJWT1BL,"Mighty Morphin Power Rangers Red Blue Yellow Pink Green Black White Blue Costume T-Shirt (Yellow, XXX-Large)",PowerRangers-Yellow-SLShirt-3XL,489,6,0.22%,0.24%,565,7,0.19%,0.21%,25.82%,0.00%,4,0,0.82%,0.00%,$79.80,$0.00,4,0
B099XBX216,B099XB3LJZ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirt-PURP-XL,9,0,0.00%,0.00%,10,0,0.00%,0.00%,75.00%,0.00%,4,0,44.44%,0.00%,$63.80,$0.00,4,0
B09C11V6Z7,B09C11V6Z7,Nun on the Run Halloween Costume Mask Scary Cosplay,220835-NunMask,270,0,0.12%,0.00%,388,0,0.13%,0.00%,96.13%,0.00%,4,0,1.48%,0.00%,$103.80,$0.00,4,0
B09CQB9K2R,B09CQ88Q5H,Kids Youth Toddler Blue's Detective Dog Character Halloween Cosplay Costume Shirt,220813-CluesShirtKIDS-GREEN-4T,15,0,0.01%,0.00%,16,0,0.01%,0.00%,78.57%,0.00%,4,0,26.67%,0.00%,$119.80,$0.00,4,0
B09CR9V2F5,B09CR4B7VV,Costume Agent Willy's Wonderland The Janitor Blue T-Shirt,WillysWonderland-Shirt-2XL,51,0,0.02%,0.00%,61,0,0.02%,0.00%,94.74%,0.00%,5,0,9.80%,0.00%,$124.75,$0.00,4,0
B09CR9V2F5,B09CRKY7GH,Costume Agent Willy's Wonderland The Janitor Blue T-Shirt,WillysWonderland-Shirt-L,83,1,0.04%,0.04%,104,1,0.04%,0.03%,94.74%,0.00%,4,0,4.82%,0.00%,$99.80,$0.00,4,0
B09DXKDKB8,B09DXK78RJ,"Power Rangers Mighty Morphin Green Boys Youth Armor Costume T-Shirt(XS, Green)",PRangersShirtYouth-Green-XS,171,1,0.08%,0.04%,213,1,0.07%,0.03%,88.42%,100.00%,4,0,2.34%,0.00%,$79.80,$0.00,4,0
B09DXKDKB8,B09DXKXJFW,"Power Rangers Mighty Morphin Blue Boys Youth Armor Costume T-Shirt (MD, Blue)",PRangersShirtYouth-Blue-M,58,0,0.03%,0.00%,65,0,0.02%,0.00%,91.94%,0.00%,4,0,6.90%,0.00%,$79.80,$0.00,4,0
B09DXKDKB8,B09DXLKMPW,"Power Rangers Mighty Morphin Green Boys Youth Armor Costume T-Shirt (SM, Green)",PRangersShirtYouth-Green-S,90,0,0.04%,0.00%,117,0,0.04%,0.00%,80.18%,0.00%,4,0,4.44%,0.00%,$79.80,$0.00,4,0
B09FJ3J485,B09G3FX969,"Crew Mate Astronaut Among Space Halloween Costume Inflatable Chub Suit (Black, Standard)",220866-CrewMate-Black-STD,318,2,0.14%,0.08%,376,3,0.13%,0.09%,97.07%,100.00%,4,0,1.26%,0.00%,$95.80,$0.00,4,0
B09FJ3J485,B09G3HD71B,"Crew Mate Astronaut Among Space Halloween Costume Inflatable Chub Suit (Black, TEEN)",220865-CrewMate-Black-TEEN,112,2,0.05%,0.08%,144,2,0.05%,0.06%,98.52%,100.00%,4,0,3.57%,0.00%,$95.80,$0.00,4,0
B09H7NJJTR,B09H7NKLG7,Chucky Costume Good Guys Doll Child Halloween Cosplay (3/4),220850-ChuckieCostume-FBA-3-4T,374,3,0.16%,0.12%,474,3,0.16%,0.09%,99.79%,100.00%,4,0,1.07%,0.00%,$259.96,$0.00,4,0
B09HL9G86S,B09HLB9FHC,Cousin Eddie Christmas White Shoes Halloween Costume Footwear (Numeric_11),100581-CousinEddieShoe-11,57,0,0.03%,0.00%,78,0,0.03%,0.00%,93.06%,0.00%,4,0,7.02%,0.00%,$299.96,$0.00,4,0
B09HN87WTD,B09HN6P3DJ,Legal Blonde Robe Women's Halloween Costume Cosplay Bathrobe (Blue),220841-Blonde-BlueRobe,72,1,0.03%,0.04%,109,1,0.04%,0.03%,93.33%,100.00%,4,0,5.56%,0.00%,$79.80,$0.00,4,0
B09HR7L8YM,B09HR7L8YM,Ripple Junction Naruto Cosplay Halloween Costume Jumpsuit Pajamas with Hood for Unisex Adults Orange,NSPH3266-NarutoPajamas,361,0,0.16%,0.00%,481,0,0.16%,0.00%,98.75%,0.00%,4,0,1.11%,0.00%,$199.80,$0.00,4,0
B09LJ47KZM,B09LJRJTBL,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102025-InfOrnament-18-Silver-FBA,72,4,0.03%,0.16%,82,5,0.03%,0.15%,95.38%,100.00%,7,0,9.72%,0.00%,$209.93,$0.00,4,0
B09LMQG2JJ,B09LMQBMXD,Coca Cola Coke Bears and Snowflakes Red Lounge Pants,CCXX23IMNP-CokeBearSnow-XL,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,4,0,30.77%,0.00%,$79.80,$0.00,4,0
B09MG8ZS1R,B09MG88Z76,Mad Engine Ghostbusters Logo Adult Unisex Charcoal Christmas Lounge Pants,GBXX22KBNP-Ghostbusters-XL,135,2,0.06%,0.08%,163,2,0.06%,0.06%,97.42%,100.00%,4,0,2.96%,0.00%,$79.80,$0.00,4,0
B09V8K2ZYY,B09V8FQ5RW,Costume Agent New World Wrestling Adult Black T-shirt (Medium),nwo002N-M,20,0,0.01%,0.00%,26,0,0.01%,0.00%,95.83%,0.00%,4,0,20.00%,0.00%,$79.80,$0.00,4,0
B09V987PMJ,B09V99TQ4V,New World Wrestling Wolfpac Order Logo Adult Red T-Shirt (Large),nwo004redN-L,52,0,0.02%,0.00%,69,0,0.02%,0.00%,93.85%,0.00%,4,0,7.69%,0.00%,$79.80,$0.00,4,0
B09V8K2ZYY,B09WJB2SL9,Costume Agent New World Wrestling Adult Black T-shirt (4X-Large),nwo002N-4XL,11,0,0.00%,0.00%,13,0,0.00%,0.00%,100.00%,0.00%,4,0,36.36%,0.00%,$79.80,$0.00,4,0
B0B1JJVZFV,B0B1JJQQMK,"Custom Blanket with Personalized Photo and Name Superhero Fleece Blankets (Smash, 30x40 Fleece)",SHero-30x40fleece-Hulk,49,0,0.02%,0.00%,75,0,0.03%,0.00%,95.59%,0.00%,4,0,8.16%,0.00%,$135.80,$0.00,4,0
B0B72DBSFN,B0B72DBSFN,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Raphael)",TMNTShirt-Youth-Raphael-L,18,0,0.01%,0.00%,28,0,0.01%,0.00%,100.00%,0.00%,4,0,22.22%,0.00%,$79.80,$0.00,4,0
B0B8F5BTT3,B0B8F1DW3Z,South Colorado Kid Jacket and Gloves Deluxe Halloween Costume Cosplay,220905-KyleCostume-M,107,1,0.05%,0.04%,139,1,0.05%,0.03%,83.33%,0.00%,4,0,3.74%,0.00%,$179.96,$0.00,4,0
B0B8TC39K9,B0B8TB814S,Good Burger Movie Button Up Shirt Hat and Name Tag Costumes for Halloween & Cosplay,220884-GoodBurgerCostume-M,50,2,0.02%,0.08%,85,5,0.03%,0.15%,92.68%,100.00%,4,0,8.00%,0.00%,$162.96,$0.00,4,0
B0B8TC39K9,B0B8TBDHTJ,Good Burger Movie Button Up Shirt Hat and Name Tag Costumes for Halloween & Cosplay,220884-GoodBurgerCostume-L,21,1,0.01%,0.04%,26,2,0.01%,0.06%,91.30%,100.00%,4,0,19.05%,0.00%,$159.96,$0.00,4,0
B0B94SSNK2,B0B94TG3PZ,Dazed Confused David Halloween Costume T-Shirt Tee White,DazedConfusedTedNugent-Shirt-M,27,0,0.01%,0.00%,32,0,0.01%,0.00%,96.43%,0.00%,4,0,14.81%,0.00%,$99.80,$0.00,4,0
B0B94SZLD5,B0B94VS7J2,Adult Unisex Marty McFly Denim Shirt Red Puffy Vest Halloween Cosplay Costume,220895-MartyMcflyCostume-L,29,0,0.01%,0.00%,35,0,0.01%,0.00%,90.32%,0.00%,4,0,13.79%,0.00%,$279.80,$0.00,4,0
B0BG3C1D13,B0BG3DLRN6,Space Balls Barf Halloween Costume Set Cosplay,220944-BarfCostumeSet-2X-3X,65,1,0.03%,0.04%,79,1,0.03%,0.03%,98.59%,100.00%,4,0,6.15%,0.00%,$359.80,$0.00,4,0
B0BG67GSDX,B0BG67GSDX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Raphael)",TMNTShirt-Youth-Raphael-M,45,0,0.02%,0.00%,64,0,0.02%,0.00%,100.00%,0.00%,4,0,8.89%,0.00%,$79.80,$0.00,4,0
B0BGMDXHGL,B0BGMB6B12,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",220901-FreshPrinceCostume-XXL,62,1,0.03%,0.04%,84,1,0.03%,0.03%,82.89%,100.00%,4,0,6.45%,0.00%,$195.96,$0.00,4,0
B0BGQLJVDB,B0BGQPKPCY,"Christmas Green Monster Furry Jumpsuit Shoes Gloves and Mask Halloween Costume Cosplay (Green Monster Standard Mask, S/M)",GreenMonsterSuit-Mask1-S-M,293,1,0.13%,0.04%,384,1,0.13%,0.03%,97.33%,100.00%,4,0,1.37%,0.00%,$239.80,$0.00,4,0
B0BKQZZ84J,B0BKR4DG7W,Adult Unisex Avatar The Last Airbender Animated TV Series Jogger Lounge Pants,NDLA0FGMBJ-AvatarPanelPants-M,28,0,0.01%,0.00%,32,0,0.01%,0.00%,92.86%,0.00%,4,0,14.29%,0.00%,$63.80,$0.00,4,0
B0BKTNRYQT,B0BKTPCKT4,Adult Unisex Star Wars The Mandalorian Baby Yoda Character Soup Lounge Pants,RWTM23KMNP-BabyYodaSoupPants-L,18,0,0.01%,0.00%,24,0,0.01%,0.00%,90.00%,0.00%,4,0,22.22%,0.00%,$79.80,$0.00,4,0
B0BM5H22S7,B0BM54DWDB,Spongebob Squarepants Pineapple House Lounge Pants,NDSS0K5M-PineappleHousePants-L,49,0,0.02%,0.00%,55,0,0.02%,0.00%,100.00%,0.00%,4,0,8.16%,0.00%,$39.80,$0.00,4,0
B0BYBF157H,B0BYB76PV3,Teenage Mutant Ninja Turtles TMNT Halloween Costume Pajama Union Suit with Hood for Mens and Womens,NK0071-TMNTPJRapahel-M,34,0,0.01%,0.00%,57,0,0.02%,0.00%,96.36%,0.00%,4,0,11.76%,0.00%,$141.80,$0.00,4,0
B07D1Z7CTQ,B00015HG2Y,Led Zeppelin 1977 American Tour Black Mens T-Shirt Tee,ledzeppelin002-M,62,1,0.03%,0.04%,78,1,0.03%,0.03%,98.48%,100.00%,3,0,4.84%,0.00%,$65.85,$0.00,3,0
B07D1Z7CTQ,B00015HG38,Led Zeppelin 1977 American Tour Black Mens T-Shirt Tee,ledzeppelin002-L,59,0,0.03%,0.00%,71,0,0.02%,0.00%,98.28%,0.00%,3,0,5.08%,0.00%,$65.85,$0.00,3,0
B07D1Z7CTQ,B00015HG3I,Led Zeppelin 1977 American Tour Black Mens T-Shirt Tee,ledzeppelin002-XL,28,0,0.01%,0.00%,35,0,0.01%,0.00%,0.00%,0.00%,3,0,10.71%,0.00%,$65.85,$0.00,3,0
B07CLSVKTR,B000A5N868,"WWE Hulk Hogan Hulkamania Men's T-shirt, Gold XXL [Apparel]",hulk001-XXL,41,2,0.02%,0.08%,53,2,0.02%,0.06%,91.49%,100.00%,3,0,7.32%,0.00%,$68.85,$0.00,3,0
B001ULD8I4,B000A5N89K,"Sanford and Son ""You Big Dummy T-Shirt Blue",sanford034-XL,26,0,0.01%,0.00%,40,0,0.01%,0.00%,97.44%,0.00%,3,0,11.54%,0.00%,$59.85,$0.00,3,0
B07BZPQQZY,B000A5OW3G,Miami Vice Adult Black T-Shirt (Adult Medium),miami036-M,14,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,3,0,21.43%,0.00%,$59.85,$0.00,3,0
B07CLSVKTR,B000A5QY50,"WWE Hulk Hogan Hulkamania Men's T-shirt, Gold XL [Apparel] [Apparel]",hulk001-XL,48,0,0.02%,0.00%,60,0,0.02%,0.00%,87.88%,0.00%,5,0,10.42%,0.00%,$114.95,$0.00,3,0
B000AOA0TC,B000AOA0TC,Donald Trump You're Fired Costume Wig,firedwig,25,0,0.01%,0.00%,30,0,0.01%,0.00%,93.33%,0.00%,3,0,12.00%,0.00%,$29.85,$0.00,3,0
B07CSCKQPZ,B000BBCESE,Sanford and Son Adult Unisex 1970s TV Show Redd Foxx Buy and Sell Junk T-Shirt Grey,sanford064-L,90,1,0.04%,0.04%,103,1,0.04%,0.03%,98.04%,100.00%,3,0,3.33%,0.00%,$56.85,$0.00,3,0
B07CG7FJWP,B000BTD79Q,Red Foxx 9 Cross Yo Lips Adult Mens T-Shirt Tee,sanford068-XL,64,1,0.03%,0.04%,84,1,0.03%,0.03%,97.47%,100.00%,3,0,4.69%,0.00%,$59.85,$0.00,3,0
B07CHMY955,B000CD76MK,Napoleon Dynamite Endurance T-Shirt Light Blue,pedro004-L,30,0,0.01%,0.00%,32,0,0.01%,0.00%,90.63%,0.00%,3,0,10.00%,0.00%,$53.85,$0.00,3,0
B07BXP54P9,B000EWG4TU,Married with Children Adult Unisex Al Bundy Character Polk High Costume T-Shirt Blue,albundy001-XL,17,0,0.01%,0.00%,21,0,0.01%,0.00%,84.21%,0.00%,3,0,17.65%,0.00%,$39.45,$0.00,3,0
B000EWK8YC,B000EWK90K,Married with Children Al Bundy NO MA'AM White T-Shirt Tee (Large),albundy002-L,68,0,0.03%,0.00%,83,0,0.03%,0.00%,95.00%,0.00%,3,0,4.41%,0.00%,$59.85,$0.00,3,0
B07C1KZMTW,B000HQ6QV4,A-Team Bullet Holes T-Shirt Black (XXL),ATeam002-XXL,10,1,0.00%,0.04%,14,3,0.00%,0.09%,100.00%,100.00%,4,0,40.00%,0.00%,$67.80,$0.00,3,0
B07BZFXNL7,B000LNH6EY,Don't Hassel The Hoff t-Shirt Blue,Hoff001-XXL,24,0,0.01%,0.00%,28,0,0.01%,0.00%,96.30%,0.00%,3,0,12.50%,0.00%,$47.85,$0.00,3,0
B07CNFDXFQ,B000WNJD7G,The Warriors Furies Pinstriped Baseball Jersey Costume (Mens XX-Large),Warriors001-XXL,94,0,0.04%,0.00%,113,0,0.04%,0.00%,100.00%,0.00%,3,0,3.19%,0.00%,$119.97,$0.00,3,0
B07BTQMG6B,B000WNLIP6,Office Space Initech Software Company Logo T-Shirt Gray,Offspace001-XL,18,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,3,0,16.67%,0.00%,$56.85,$0.00,3,0
B07BTQMG6B,B000WNOZUQ,Office Space Initech Software Company Logo T-Shirt Gray,Offspace001-L,20,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,3,0,15.00%,0.00%,$56.85,$0.00,3,0
B07CBSCYDF,B000YY6HV8,Peanuts Charlie Brown Costume T-Shirt,Peanuts001-M,105,2,0.05%,0.08%,143,2,0.05%,0.06%,98.52%,100.00%,3,0,2.86%,0.00%,$65.85,$0.00,3,0
B07C4TCVBR,B0012O6H2S,SNL Saturday Night Live Christopher Walken More Cowbell Black T-Shirt (XXL),SNL011-XXL,29,0,0.01%,0.00%,37,0,0.01%,0.00%,80.56%,0.00%,3,0,10.34%,0.00%,$59.85,$0.00,3,0
B07CJZ8BVT,B0017Z52SC,The X Files The Truth is Out There Black Mens T-Shirt Tee,XFiles001-XXL,43,1,0.02%,0.04%,53,1,0.02%,0.03%,92.31%,100.00%,3,0,6.98%,0.00%,$59.85,$0.00,3,0
B06XX7L9JW,B00191T7DU,Magnum Jungle Bird PI Tom Selleck Red Costume Shirt and Hat,magnumPI003-XL,32,0,0.01%,0.00%,38,0,0.01%,0.00%,96.77%,0.00%,3,0,9.38%,0.00%,$134.97,$0.00,3,0
B001C40Y3G,B001C40Y3G,The Office Michael Scott's Fun Run Race Blue T-Shirt Tee XXL,Office008-XXL,207,2,0.09%,0.08%,276,2,0.09%,0.06%,89.49%,100.00%,3,0,1.45%,0.00%,$56.37,$0.00,3,0
B07CQYL3Y2,B001PKZWW0,"Napoleon Dynamite Complete Costume Kit: Adult Vote For Pedro T-Shirt, Accessory Kit and Moon Boots (X-Large)",napoleonaccesssoryboots-FBA-XL,18,0,0.01%,0.00%,23,0,0.01%,0.00%,100.00%,0.00%,3,0,16.67%,0.00%,$111.90,$0.00,3,0
B0026PNI8I,B0026PJK44,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult XXL) Brown,bigl012-XXL,39,0,0.02%,0.00%,46,0,0.02%,0.00%,89.47%,0.00%,3,0,7.69%,0.00%,$86.85,$0.00,3,0
B07C111JH7,B002QSTHP8,Top Gun Logo and Maverick Name Adult Heather Navy T-Shirt (Adult Medium),topgun002-M,8,0,0.00%,0.00%,9,0,0.00%,0.00%,88.89%,0.00%,3,0,37.50%,0.00%,$65.85,$0.00,3,0
B002W8PVGG,B002W8S4S8,"The Power Rangers Green Rangers Costume Adult T-shirt Tee, Green, XX-Large",powerrangers009-XXL,66,0,0.03%,0.00%,77,0,0.03%,0.00%,100.00%,0.00%,3,0,4.55%,0.00%,$65.85,$0.00,3,0
B07C6DR6BY,B002X5SU6G,"Jack Daniel's Label Mens Black T-Shirt, Large, Black, Size Large",JackDaniels001-MensShirt-L,8,1,0.00%,0.04%,15,1,0.01%,0.03%,33.33%,100.00%,3,1,37.50%,100.00%,$68.62,$22.72,3,1
B07BRRYDGL,B003455FWQ,SNL Saturday Night Live More Cowbell Vintage Tan with Brown Ringers T-Shirt Tee,SNL007tan-XXL,61,2,0.03%,0.08%,69,2,0.02%,0.06%,98.51%,100.00%,3,0,4.92%,0.00%,$59.85,$0.00,3,0
B07C13DP7J,B0034JN4WU,Frankie Says Relax Adult White Distressed T-Shirt Tee,frankie002-XXL,32,0,0.01%,0.00%,40,0,0.01%,0.00%,94.29%,0.00%,3,0,9.38%,0.00%,$74.85,$0.00,3,0
B003D0SUCO,B003D12KVU,Always Sunny In Philadelphia Charlie Wildcard Black T-Shirt Tee,alsunny012-XL,93,0,0.04%,0.00%,119,0,0.04%,0.00%,94.23%,0.00%,3,0,3.23%,0.00%,$65.85,$0.00,3,0
B07C2M7LCQ,B003EH5S5I,Always Sunny In Philadelphia Flip Cup Flipadelphia Heather Gray T-Shirt Tee,alsunny015-XL,13,1,0.01%,0.04%,14,1,0.00%,0.03%,100.00%,100.00%,3,0,23.08%,0.00%,$59.85,$0.00,3,0
B07CRPG11R,B003G44Y7C,It's Always Sunny In Philidelphia Paddy's Irish Pub Adult Tee Shirt XL,alsunny001black-XL,38,0,0.02%,0.00%,45,0,0.02%,0.00%,100.00%,0.00%,3,0,7.89%,0.00%,$59.85,$0.00,3,0
B07CJV7V6G,B003TOPJWS,Double Dare Logo Costume Blue Adult T-Shirt Tee,doubledare001blue-XL,26,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,3,0,11.54%,0.00%,$59.85,$0.00,3,0
B07CJV7V6G,B003TOT59Q,Double Dare Logo Costume Blue Adult T-Shirt Tee,doubledare001blue-S,25,0,0.01%,0.00%,34,0,0.01%,0.00%,100.00%,0.00%,3,0,12.00%,0.00%,$59.85,$0.00,3,0
B07CP4MWG5,B003TX3IB8,Legends of the Hidden Temple Green Monkeys Adult Costume T-Shirt Tee,legendstemplegreen-XL,26,0,0.01%,0.00%,29,0,0.01%,0.00%,92.86%,0.00%,3,0,11.54%,0.00%,$50.85,$0.00,3,0
B07CP4MWG5,B003TX3IMC,Legends of the Hidden Temple Purple Parrots Adult Costume T-Shirt Tee,legendstemplepurp-XXL,23,0,0.01%,0.00%,27,0,0.01%,0.00%,96.15%,0.00%,3,0,13.04%,0.00%,$50.85,$0.00,3,0
B07CP4MWG5,B003TX98T4,Legends of the Hidden Temple Red Jaguars Adult Costume T-Shirt Tee,legendstemplered-XL,28,0,0.01%,0.00%,37,0,0.01%,0.00%,100.00%,0.00%,3,0,10.71%,0.00%,$50.85,$0.00,3,0
B075LLWNXF,B003VVH2NI,Plumtree Scott Pilgrim Band Logo Gold T-Shirt Tee (X-Large),plumtree001-XL,119,1,0.05%,0.04%,140,1,0.05%,0.03%,98.52%,100.00%,3,0,2.52%,0.00%,$74.85,$0.00,3,0
B075LLWNXF,B003VVIUW0,Plumtree Scott Pilgrim Band Logo Gold T-Shirt Tee (Small),plumtree001-S,163,1,0.07%,0.04%,205,1,0.07%,0.03%,95.26%,100.00%,3,0,1.84%,0.00%,$74.85,$0.00,3,0
B07C62L4JJ,B003WRL1MO,Step Brothers Shoe Sneakers Hanging Black Adult T-Shirt Tee (Medium),stepbros001-M,41,0,0.02%,0.00%,49,0,0.02%,0.00%,97.96%,0.00%,3,0,7.32%,0.00%,$56.85,$0.00,3,0
B000EWK8YC,B003XKDAFG,Married with Children Al Bundy NO MA'AM White T-Shirt Tee (4X),albundy002-4X,19,0,0.01%,0.00%,21,0,0.01%,0.00%,94.12%,0.00%,3,0,15.79%,0.00%,$59.85,$0.00,3,0
B07BV5755Y,B0045VHI50,Hoosiers Hickory High School 15 Basketball Costume Burgundy Jersey Tank Top (XXX-Large),hoosiers003-XXXL,10,0,0.00%,0.00%,12,0,0.00%,0.00%,81.82%,0.00%,3,0,30.00%,0.00%,$59.85,$0.00,3,0
B07C2WN85S,B004BB1JLI,Eastbound and Down Charros Kenny Powers 55 Jersey Green Adult T-Shirt Tee (Medium),eastbound014-M,35,0,0.02%,0.00%,48,0,0.02%,0.00%,79.55%,0.00%,3,0,8.57%,0.00%,$29.85,$0.00,3,0
B004BTXGRA,B004BTVRKS,Christmas Vacation Dedicate This House Green Adult T-Shirt Tee (Large),christmasvaca004-L,19,0,0.01%,0.00%,22,0,0.01%,0.00%,88.89%,0.00%,3,0,15.79%,0.00%,$47.85,$0.00,3,0
B07CK9WDCN,B004FSG7MI,TV Store Pineapple Express Saul Silver Shark Eating Kitten Gray Adult T-shirt Tee (X-Large),pineappleex001-XL,24,0,0.01%,0.00%,36,0,0.01%,0.00%,94.29%,0.00%,3,0,12.50%,0.00%,$59.85,$0.00,3,0
B07C9J829C,B004RBQD2M,Beer Bear+Deer Mac Navy Adult T-shirt Tee (Medium),alsunny022-M,22,0,0.01%,0.00%,31,0,0.01%,0.00%,85.71%,0.00%,3,0,13.64%,0.00%,$74.85,$0.00,3,0
B07C9J829C,B004RBU68O,Beer Bear+Deer Mac Navy Adult T-shirt Tee (XX-Large),alsunny022-XXL,19,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,3,0,15.79%,0.00%,$74.85,$0.00,3,0
